source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","17/12/2021 22:39:43","1"
"EBAY","EBAY1","7.79","BIA-S925-CHAIN-049-020-450","06/12/2021 14:34:03","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","14/12/2021 04:19:09","1"
"AMAZON FBA","Amazon IT","14.99","BIA-GP-CHAIN-001-035-450","17/12/2021 12:52:26","1"
"AMAZON FBA","Amazon IT","14.99","BIA-ROSE-CHAIN-001-035-450","03/12/2021 02:17:43","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","21/12/2021 18:43:14","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","13/12/2021 23:40:11","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","14/12/2021 20:37:43","1"
"AMAZON FBA","Transter AMA US","12.27","BIA-S925-CHAIN-019-110-200","07/12/2021 01:03:44","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","22/12/2021 23:38:20","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-052-040-200","06/12/2021 13:15:55","1"
"AMAZON FBA","Transter AMA CA","19.09","BIA-S925-CHAIN-052-040-200","21/12/2021 03:12:31","1"
"EBAY","EBAY1","8.09","S925-BLA-NEC-CHA-004-013-450","13/12/2021 14:28:29","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","26/12/2021 22:30:50","1"
"AMAZON FBA","Amazon ES","17.99","BIA-S925-HOOP-003","24/12/2021 06:16:19","1"
"AMAZON FBA","Transter AMA CA","19.09","BIA-S925-CHAIN-052-040-200","15/12/2021 20:27:55","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","03/12/2021 13:30:00","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","14/12/2021 02:05:59","1"
"AMAZON FBA","Transter AMA US","14.04","BIA-GP-CHAIN-015-120-450","13/12/2021 22:26:29","1"
"AMAZON FBA","Amazon FR","17.99","BIA-S925-HOOP-003","06/12/2021 14:41:56","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-HOOP-HIN-020","29/12/2021 14:27:19","2"
"AMAZON FBA","Transter AMA CA","22.93","BIA-GP-CHAIN-001-035-450","23/12/2021 07:04:24","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-041-220-200","14/12/2021 23:07:13","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-041-220-200","17/12/2021 19:32:59","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-600","27/12/2021 19:57:37","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","14/12/2021 20:08:41","1"
"AMAZON FBA","Transter AMA US","13.1","BIA-ROSE-CHAIN-001-035-450","09/12/2021 21:29:38","1"
"AMAZON FBA","Transter AMA US","14.18","S925-BC-5940-EAR-6G","17/12/2021 15:35:54","2"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-HOOP-HIN-020","23/12/2021 10:24:46","2"
"AMAZON FBA","Amazon IT","17.99","BIA-S925-CHAIN-024-190-200","07/12/2021 16:24:41","1"
"AMAZON","Transter AMA US","19.81","BIA-GP-CHAIN-024-140-500","06/12/2021 14:33:47","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","21/12/2021 09:12:53","1"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-HOOP-HIN-020","17/12/2021 03:59:43","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-020-200-180","15/12/2021 16:48:33","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-041-220-200","14/12/2021 08:12:34","2"
"AMAZON FBA","Amazon FR","9.99","S925-WHI-EAR-CUFF-002","20/12/2021 15:57:40","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","20/12/2021 12:16:19","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-041-220-200","03/12/2021 17:59:49","1"
"AMAZON FBA","Transter AMA AU","11.99","BIA-S925-CHAIN-001-030-600","15/12/2021 04:22:43","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","14/12/2021 13:33:36","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","09/12/2021 16:56:05","1"
"AMAZON FBA","Transter AMA CA","28.24","S925-WHI-EAR-STUD-SWA-006-266","08/12/2021 22:11:28","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","13/12/2021 13:25:14","1"
"AMAZON FBA","Amazon FR","10.99","S925-BC-0396-PEN-3H","20/12/2021 10:34:19","1"
"AMAZON FBA","Amazon ES","10.99","S925-BC-0396-PEN-3H","27/12/2021 17:55:56","1"
"AMAZON FBA","Amazon ES","43.99","S925-WHI-NEC-CHA-025-055-550","17/12/2021 22:48:20","1"
"AMAZON FBA","Amazon FR","13.99","BIA-ROSE-CHAIN-001-035-450","23/12/2021 19:45:40","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","20/12/2021 14:00:55","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","14/12/2021 19:33:52","1"
"AMAZON FBA","Amazon ES","11.17","S925-BC-0396-PEN-3H","16/12/2021 18:56:37","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","13/12/2021 15:57:43","1"
"AMAZON FBA","Amazon ES","20.99","BIA-S925-CHAIN-029-500-190","13/12/2021 05:28:37","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","02/12/2021 01:01:00","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","02/12/2021 11:59:08","1"
"AMAZON FBA","Amazon DE","108.99","G9K-YEL-PEN-CROS-005","07/12/2021 17:11:06","1"
"AMAZON","Transter AMA US","13.09","BIA-ROSE-CHAIN-001-035-450","14/12/2021 14:34:46","2"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","15/12/2021 17:00:10","2"
"AMAZON FBA","Amazon UK","64.99","CS-9K-HOOP-020","11/12/2021 22:19:59","1"
"AMAZON FBA","Amazon ES","31.99","BIA-S925-CHAIN-013-075-190","23/12/2021 01:23:53","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-HOOP-002","01/12/2021 01:17:04","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-600","13/12/2021 12:21:07","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","08/12/2021 20:59:32","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","30/12/2021 12:57:47","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-019-110-180","17/12/2021 15:27:54","1"
"AMAZON FBA","Amazon DE","11.99","S925-YEL-BRA-CHA-020-200","01/12/2021 08:21:33","1"
"AMAZON FBA","Amazon DE","34.99","BIA-S925-CHAIN-029-500-450","17/12/2021 12:02:43","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","16/12/2021 01:52:03","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","27/12/2021 10:20:25","1"
"AMAZON FBA","Amazon ES","19.99","S925-WHI-EAR-HOOP-013-020","20/12/2021 01:06:21","1"
"AMAZON FBA","Amazon UK","9.16","BIA-S925-CHAIN-006-035-450","03/12/2021 04:37:01","1"
"AMAZON FBA","Amazon UK","39.99","S925-WHI-NEC-CHA-024-055-500","14/12/2021 12:24:34","1"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-CHAIN-012-100-600","23/12/2021 08:58:02","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","29/12/2021 14:23:54","1"
"AMAZON FBA","Amazon ES","17.99","BIA-S925-HOOP-003","14/12/2021 17:28:45","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","16/12/2021 23:53:31","1"
"AMAZON FBA","Amazon ES","18.99","BIA-S925-CHAIN-005-060-190","20/12/2021 13:59:01","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-015-120-450","13/12/2021 09:59:26","1"
"AMAZON FBA","Transter AMA CA","31.74","BIA-GP-CHAIN-019-110-250","20/12/2021 05:24:12","1"
"AMAZON FBA","Transter AMA CA","23.04","BIA-ROSE-CHAIN-001-035-450","17/12/2021 10:33:42","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","27/12/2021 17:47:13","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-008-035-360","13/12/2021 23:03:27","1"
"AMAZON FBA","Transter AMA US","13.24","BIA-S925-CHAIN-041-220-200","24/12/2021 06:29:22","1"
"AMAZON FBA","Transter AMA US","11.58","BIA-S925-CHAIN-019-110-180","08/12/2021 01:02:18","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","22/12/2021 15:11:22","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-CHAIN-015-120-900","14/12/2021 06:23:26","1"
"AMAZON FBA","Amazon DE","12.99","BIA-GP-CHAIN-001-035-450","12/12/2021 19:18:45","1"
"AMAZON FBA","Amazon DE","14.11","BIA-S925-CHAIN-006-035-500","09/12/2021 14:12:54","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","16/12/2021 15:50:45","1"
"AMAZON FBA","Amazon UK","29.99","CS-9K-HOOP-010","13/12/2021 21:52:51","1"
"AMAZON FBA","Transter AMA AU","10.99","BIA-S925-CHAIN-052-040-200","30/12/2021 05:27:18","1"
"AMAZON FBA","Amazon IT","18.99","BIA-S925-CHAIN-015-120-900","09/12/2021 21:51:43","1"
"AMAZON FBA","Amazon DE","14.11","BIA-S925-CHAIN-006-035-500","14/12/2021 07:02:57","1"
"AMAZON FBA","Amazon UK","95.99","G9K-YEL-PEN-COIN-001","09/12/2021 18:58:50","2"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-600","27/12/2021 20:00:59","1"
"AMAZON FBA","Transter AMA US","13.15","BIA-S925-CHAIN-041-220-200","13/12/2021 03:53:26","1"
"AMAZON FBA","Transter AMA US","31.89","BIA-GP-CHAIN-020-200-700","19/12/2021 21:42:57","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","02/12/2021 02:19:39","1"
"AMAZON FBA","Amazon IT","14.99","S925-BLA-NEC-CHA-006-010-450","02/12/2021 22:25:36","1"
"AMAZON FBA","Amazon IT","24.99","S925-MUL-BRA-LAY-002-200","15/12/2021 01:15:31","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","19/12/2021 14:44:26","2"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","23/12/2021 15:17:15","1"
"AMAZON FBA","Amazon DE","14.99","PAV-S925-EAR-CRAW-001","06/12/2021 16:26:06","1"
"AMAZON FBA","Amazon UK","10.99","BIA-GP-CHAIN-001-035-450","05/12/2021 23:44:52","1"
"AMAZON FBA","Amazon FR","17.99","BIA-GP-CHAIN-019-110-250","20/12/2021 19:18:26","1"
"AMAZON FBA","Transter AMA US","11.65","BIA-S925-CHAIN-019-110-180","20/12/2021 23:30:04","1"
"AMAZON FBA","Transter AMA CA","28.24","S925-WHI-EAR-STUD-SWA-006-296","19/12/2021 08:34:39","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","14/12/2021 16:56:21","1"
"AMAZON FBA","Transter AMA CA","21.26","BIA-S925-CHAIN-004-040-450","21/12/2021 23:24:30","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","17/12/2021 08:38:25","1"
"AMAZON FBA","Transter AMA US","10.94","S925-BC-0396-PEN-3H","11/12/2021 17:22:43","1"
"AMAZON FBA","Transter AMA CA","26.78","BIA-S925-HOOP-HIN-020","18/12/2021 06:30:56","1"
"AMAZON FBA","Amazon UK","29.99","CS-9K-HOOP-010","23/12/2021 11:55:35","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-019-110-200","24/12/2021 12:59:34","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","15/12/2021 22:30:55","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-041-220-200","19/12/2021 04:39:48","1"
"AMAZON FBA","Transter AMA CA","29.93","BIA-S925-HOOP-003","20/12/2021 02:54:55","2"
"AMAZON FBA","Amazon DE","25.99","BIA-S925-CHAIN-016-350-450","10/12/2021 18:18:14","2"
"AMAZON FBA","Amazon ES","13.99","BIA-GP-CHAIN-001-040-250","13/12/2021 00:29:02","1"
"AMAZON FBA","Amazon DE","14.11","BIA-S925-CHAIN-031-230-360","16/12/2021 19:16:28","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","18/12/2021 22:14:23","1"
"AMAZON FBA","Amazon IT","14.99","BIA-GP-CHAIN-001-035-450","14/12/2021 16:37:09","1"
"AMAZON FBA","Amazon IT","17.99","BIA-S925-CHAIN-024-190-200","09/12/2021 21:56:17","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","17/12/2021 00:31:20","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","20/12/2021 17:56:25","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-600","14/12/2021 22:55:33","1"
"AMAZON FBA","Transter AMA CA","24.48","BIA-ROSE-CHAIN-001-035-500","24/12/2021 03:06:43","1"
"AMAZON FBA","Amazon UK","38.99","S925-WHI-NEC-CHA-025-055-550","18/12/2021 16:55:19","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","10/12/2021 00:17:30","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","05/12/2021 13:08:46","1"
"AMAZON FBA","Transter AMA CA","23.15","BIA-S925-CHAIN-041-220-200","17/12/2021 22:29:35","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-024-140-600","28/12/2021 03:33:03","1"
"AMAZON FBA","Amazon DE","11.99","BIA-S925-CHAIN-015-120-450","20/12/2021 23:00:05","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-HOOP-003","29/12/2021 14:15:30","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","10/12/2021 16:21:15","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","28/12/2021 01:21:56","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","20/12/2021 14:08:09","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-020-200-180","21/12/2021 16:26:09","1"
"AMAZON FBA","Amazon DE","10.99","BIA-S925-CHAIN-019-110-180","06/12/2021 03:14:38","1"
"AMAZON FBA","Amazon DE","9.99","S925-BC-0396-PEN-3H","07/12/2021 12:20:20","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","12/12/2021 17:11:06","1"
"AMAZON FBA","Transter AMA US","17.32","GS-S925-EAR-014","18/12/2021 18:23:20","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-019-110-180","19/12/2021 10:47:14","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-029-500-450","27/12/2021 20:28:59","1"
"AMAZON FBA","Amazon DE","25.99","BIA-S925-CHAIN-016-350-450","30/12/2021 00:19:57","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","04/12/2021 16:01:28","1"
"AMAZON FBA","Amazon FR","17.99","S925-YEL-EAR-HOOP-020-012","27/12/2021 15:03:02","1"
"AMAZON FBA","Amazon FR","17.99","BIA-S925-HOOP-003","16/12/2021 04:03:48","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","01/12/2021 11:52:13","1"
"AMAZON FBA","Amazon DE","14.11","BIA-S925-CHAIN-006-035-500","10/12/2021 21:54:55","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-049-020-450","15/12/2021 14:05:06","1"
"AMAZON FBA","Amazon DE","44.99","S925-WHI-NEC-CHA-024-055-500","13/12/2021 02:23:16","1"
"AMAZON FBA","Transter AMA US","14.19","BIA-GP-CHAIN-015-120-450","28/12/2021 15:26:57","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-450","21/12/2021 11:50:49","1"
"AMAZON FBA","Amazon UK","12.99","PAV-S925-EAR-CRAW-001","21/12/2021 21:41:56","1"
"AMAZON FBA","Amazon UK","79.99","S925-WHI-NEC-CHA-024-079-500","13/12/2021 03:02:48","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","13/12/2021 13:26:05","2"
"AMAZON FBA","Amazon IT","14.99","S925-YEL-BRA-CHA-042-180","31/12/2021 09:06:37","1"
"AMAZON FBA","Transter AMA US","27.77","BIA-S925-CHAIN-013-075-190","09/12/2021 07:22:00","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","28/12/2021 01:52:03","1"
"AMAZON FBA","Amazon UK","18.99","BIA-S925-CHAIN-024-140-600","12/12/2021 21:52:59","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","26/12/2021 20:44:36","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","21/12/2021 13:21:44","1"
"AMAZON FBA","Amazon FR","16.99","BIA-S925-CHAIN-008-060-200","15/12/2021 19:19:40","1"
"AMAZON FBA","Amazon ES","17.99","BIA-S925-HOOP-003","28/12/2021 10:29:46","1"
"EBAY","EBAY1","7.79","BIA-S925-CHAIN-049-020-450","29/12/2021 14:38:29","1"
"AMAZON FBA","Transter AMA CA","45.87","BIA-S925-CHAIN-013-075-190","13/12/2021 12:02:07","1"
"AMAZON FBA","Transter AMA CA","29.07","BIA-S925-CHAIN-029-500-190","06/12/2021 09:25:41","1"
"AMAZON FBA","Amazon IT","17.99","BIA-S925-CHAIN-052-040-500","22/12/2021 20:35:58","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","17/12/2021 10:43:34","1"
"AMAZON FBA","Transter AMA CA","31.01","BIA-S925-CHAIN-029-500-190","16/12/2021 03:16:16","1"
"AMAZON FBA","Transter AMA US","17.22","PAV-S925-HOOP-BALI-002-020","05/12/2021 04:46:55","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","04/12/2021 21:34:06","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","11/12/2021 01:33:38","1"
"AMAZON FBA","Transter AMA US","11.69","BIA-S925-CHAIN-019-110-180","11/12/2021 03:06:15","1"
"AMAZON FBA","Amazon FR","26.99","BIA-S925-CHAIN-001-060-700","29/12/2021 03:28:27","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-004-040-450","15/12/2021 12:08:07","1"
"AMAZON FBA","Amazon DE","16.99","PAV-S925-HOOP-BALI-002-020","03/12/2021 09:18:20","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","16/12/2021 00:02:22","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-012-100-600","21/12/2021 18:04:45","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","21/12/2021 21:10:53","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","08/12/2021 20:19:07","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","04/12/2021 22:19:43","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-045-140-190","30/12/2021 15:20:44","1"
"AMAZON FBA","Amazon DE","16.99","BIA-GP-CHAIN-041-220-250","17/12/2021 08:04:59","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","04/12/2021 19:54:51","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","07/12/2021 02:23:13","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-051-250-450","13/12/2021 00:43:40","1"
"AMAZON FBA","Transter AMA CA","24.87","PAV-S925-EAR-CRAW-001","07/12/2021 01:28:44","1"
"AMAZON FBA","Amazon ES","20.99","S925-WHI-EAR-DROP-012","14/12/2021 09:11:53","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-029-500-190","16/12/2021 22:41:36","1"
"AMAZON FBA","Amazon DE","18.14","BIA-S925-CHAIN-005-060-190","02/12/2021 19:10:10","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","09/12/2021 11:56:42","1"
"AMAZON FBA","Amazon IT","22.99","BIA-S925-CHAIN-024-140-600","30/12/2021 01:02:35","1"
"AMAZON FBA","Amazon DE","9.99","S925-BC-0396-PEN-3H","16/12/2021 00:50:23","1"
"AMAZON FBA","Transter AMA CA","21.03","S925-YEL-BRA-CHA-020-200","20/12/2021 02:52:24","2"
"AMAZON FBA","Amazon DE","9.99","S925-BC-0396-PEN-3H","07/12/2021 13:29:39","1"
"AMAZON FBA","Amazon IT","17.99","GS-S925-HOOP-025","20/12/2021 22:00:20","1"
"AMAZON FBA","Amazon UK","95.99","G9K-YEL-PEN-COIN-001","27/12/2021 19:13:22","1"
"AMAZON FBA","Amazon ES","44.99","S925-WHI-BRA-CHA-044-190","28/12/2021 15:24:59","1"
"AMAZON","Transter AMA CA","30.45","BIA-S925-CHAIN-005-060-180","06/12/2021 14:33:54","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-022-150-180","29/12/2021 22:10:34","1"
"AMAZON FBA","Amazon DE","12.99","BIA-GP-CHAIN-001-035-450","09/12/2021 00:03:28","1"
"AMAZON FBA","Amazon DE","14.99","PAV-S925-EAR-CRAW-001","09/12/2021 03:03:12","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-049-020-450","22/12/2021 22:50:45","2"
"AMAZON FBA","Amazon IT","18.99","BIA-ROSE-CHAIN-015-120-700","27/12/2021 18:15:16","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-450","31/12/2021 09:18:05","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-012-100-600","20/12/2021 01:15:25","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-019-110-200","06/12/2021 21:21:17","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","02/12/2021 21:13:14","1"
"AMAZON FBA","Amazon UK","76.99","GL-9K-CHAIN-001-140-510","06/12/2021 06:18:51","1"
"AMAZON FBA","Transter AMA CA","20.71","BIA-S925-CHAIN-004-040-450","10/12/2021 11:27:08","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","27/12/2021 01:23:51","1"
"AMAZON FBA","Transter AMA US","42.79","BIA-GP-CHAIN-060-200","21/12/2021 10:30:28","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","02/12/2021 22:57:34","1"
"AMAZON FBA","Transter AMA CA","52.76","CS-9K-HOOP-010","16/12/2021 08:41:27","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","08/12/2021 20:25:00","1"
"AMAZON FBA","Amazon IT","14.99","BIA-GP-CHAIN-001-035-450","08/12/2021 23:38:39","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","13/12/2021 15:49:40","1"
"AMAZON FBA","Transter AMA CA","27.81","BIA-S925-HOOP-003","10/12/2021 15:17:45","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","28/12/2021 11:29:26","1"
"AMAZON FBA","Amazon ES","14.22","PAV-S925-EAR-CRAW-004","07/12/2021 21:44:56","1"
"AMAZON FBA","Amazon UK","44.99","BIA-S925-CHAIN-055-230-500","15/12/2021 21:27:31","1"
"AMAZON FBA","Amazon ES","15.99","BIA-GP-CHAIN-012-100-500","11/12/2021 01:47:26","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","05/12/2021 11:50:10","1"
"AMAZON FBA","Transter AMA US","17.28","S925-WHI-RIN-CEL-006-N","29/12/2021 17:33:47","1"
"AMAZON FBA","Amazon UK","11.99","PAV-S925-EAR-CRAW-003","13/12/2021 21:29:55","1"
"AMAZON FBA","Amazon UK","123.99","G9K-YEL-PEN-COIN-002","18/12/2021 09:40:42","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-004-040-600","29/12/2021 21:33:19","1"
"AMAZON FBA","Transter AMA US","13.1","BIA-S925-CHAIN-015-120-500","01/12/2021 05:17:39","1"
"AMAZON FBA","Amazon DE","27.99","BIA-S925-CHAIN-056-100-500","14/12/2021 23:24:46","1"
"AMAZON FBA","Amazon DE","14.99","BIA-ROSE-CHAIN-008-030-500","11/12/2021 01:51:56","1"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-BRA-CHA-037-190","14/12/2021 01:20:45","1"
"AMAZON FBA","Amazon FR","24.99","BIA-S925-CHAIN-043-200-550","27/12/2021 16:14:02","1"
"AMAZON FBA","Amazon FR","3.99","","16/12/2021 19:50:48","1"
"AMAZON FBA","Amazon FR","10.07","BIA-S925-CHAIN-001-030-500","26/12/2021 13:09:03","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-007-040-450","06/12/2021 11:50:08","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-CHAIN-024-140-500","21/12/2021 18:34:53","1"
"AMAZON FBA","Amazon ES","22.99","MS-S925-LOC-001","15/12/2021 23:21:09","1"
"AMAZON","Amazon UK","14.99","S925-WHI-BRA-CHA-037-190","06/12/2021 14:34:16","1"
"AMAZON FBA","Amazon DE","14.99","BIA-ROSE-CHAIN-008-030-500","27/12/2021 11:26:18","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","14/12/2021 11:12:37","1"
"AMAZON FBA","Amazon DE","20.99","BIA-S925-CHAIN-043-200-450","07/12/2021 21:46:31","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","21/12/2021 13:21:44","1"
"AMAZON FBA","Amazon FR","13.09","BIA-S925-CHAIN-001-040-450","09/12/2021 07:18:20","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","13/12/2021 12:39:39","1"
"AMAZON FBA","Amazon UK","11.99","PAV-S925-EAR-CRAW-003","01/12/2021 21:07:46","1"
"AMAZON FBA","Transter AMA US","21.33","BIA-S925-CHAIN-020-200-500","26/12/2021 23:39:17","1"
"AMAZON FBA","Amazon UK","8.99","","21/12/2021 16:25:46","1"
"AMAZON FBA","Amazon ES","22.99","S925-BAW-BRA-CHA-012-190","02/12/2021 23:21:14","1"
"AMAZON FBA","Amazon DE","21.99","BIA-ROSE-CHAIN-031-230-600","27/12/2021 08:22:42","1"
