source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon IT","13.99","BIA-GP-HOOP-HIN-010","17/02/2022 04:40:04","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","27/02/2022 04:52:35","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","12/02/2022 03:20:00","1"
"AMAZON FBA","Transter AMA US","27.05","S925-WHI-RIN-HAM-001-P","26/02/2022 18:30:19","1"
"AMAZON FBA","Amazon DE","10.99","GS-ROSE-CHAIN-EXT-001","25/02/2022 20:05:08","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","23/02/2022 00:29:26","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","21/02/2022 00:54:34","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-012-100-500","03/02/2022 16:12:36","1"
"AMAZON","Transter AMA CA","24.94","BIA-S925-CHAIN-012-100-500","14/02/2022 14:45:14","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-052-040-250","06/02/2022 17:53:59","1"
"AMAZON FBA","Transter AMA CA","20.93","BIA-GP-HOOP-HIN-010","01/02/2022 22:37:37","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-052-040-250","09/02/2022 01:12:29","1"
"AMAZON FBA","Amazon DE","10.99","BIA-S925-CHAIN-052-040-250","11/02/2022 17:20:54","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-020-200-190","05/02/2022 10:30:16","1"
"AMAZON FBA","Amazon FR","11.99","BIA-S925-CHAIN-019-110-190","16/02/2022 21:10:17","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","05/02/2022 02:35:54","1"
"AMAZON FBA","Amazon ES","13.99","BIA-GP-CHAIN-008-030-450","04/02/2022 06:24:41","1"
"AMAZON FBA","Amazon ES","11.99","GS-S925-HOOP-007","01/02/2022 22:02:13","1"
"AMAZON FBA","Amazon FR","12.09","GS-S925-CHAIN-EXT-001","17/02/2022 10:42:07","1"
"AMAZON FBA","Amazon DE","10.99","GS-ROSE-CHAIN-EXT-001","12/02/2022 00:28:30","1"
"AMAZON FBA","Transter AMA US","27.91","BIA-S925-CHAIN-020-200-700","02/02/2022 07:13:41","1"
"AMAZON FBA","Amazon IT","16.99","BIA-ROSE-CHAIN-012-100-450","09/02/2022 20:03:03","1"
"AMAZON FBA","Amazon ES","16.99","BIA-S925-CHAIN-001-040-700","04/02/2022 22:06:13","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-019-110-220-250","11/02/2022 15:21:04","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-CHAIN-019-110-190","10/02/2022 05:22:46","1"
"AMAZON FBA","Transter AMA US","15.23","BIA-S925-CHAIN-020-200-190","17/02/2022 17:37:31","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","12/02/2022 16:05:22","1"
"AMAZON FBA","Transter AMA US","27.7","BIA-S925-CHAIN-020-200-700","07/02/2022 17:20:58","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","07/02/2022 02:34:36","1"
"AMAZON FBA","Amazon FR","14.99","BIA-GP-CHAIN-015-120-500","21/02/2022 14:40:39","1"
"AMAZON FBA","Amazon ES","13.99","BIA-GP-CHAIN-008-030-450","07/02/2022 09:09:22","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","23/02/2022 03:50:01","1"
"AMAZON FBA","Amazon FR","11.99","GS-ROSE-CHAIN-EXT-001","02/02/2022 18:10:24","1"
"AMAZON FBA","Amazon DE","32.99","BIA-ROSE-CHAIN-020-200-700","22/02/2022 01:39:51","1"
"AMAZON FBA","Amazon UK","31.99","BIA-S925-CHAIN-024-190-650","04/02/2022 11:51:32","1"
"AMAZON FBA","Amazon FR","11.99","GS-ROSE-CHAIN-EXT-001","17/02/2022 13:48:54","1"
"AMAZON FBA","Amazon FR","14.99","BIA-S925-CHAIN-012-100-500","01/02/2022 15:29:10","1"
"AMAZON FBA","Transter AMA CA","22.35","BIA-S925-CHAIN-001-035-700","27/02/2022 01:13:09","1"
"AMAZON FBA","Amazon FR","14.99","BIA-S925-CHAIN-012-100-500","15/02/2022 04:20:50","1"
"AMAZON FBA","Transter AMA CA","20.69","PAV-S925-EAR-BALL-001-020-2PAIR","14/02/2022 10:26:49","1"
"AMAZON FBA","Amazon ES","11.99","GS-S925-HOOP-007","13/02/2022 21:58:56","1"
"AMAZON FBA","Transter AMA US","24.17","S925-WHI-PEN-LET-001-M","09/02/2022 00:38:53","1"
"AMAZON FBA","Transter AMA US","15.14","BIA-S925-CHAIN-020-200-190","22/02/2022 23:25:05","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","09/02/2022 05:14:37","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-024-190-190","12/02/2022 17:31:35","1"
"AMAZON FBA","Amazon FR","14.99","BIA-S925-CHAIN-046-170-220-250","05/02/2022 13:27:24","1"
"AMAZON FBA","Transter AMA CA","25.41","PAV-S925-HOOP-BALI-003-015","11/02/2022 02:59:14","1"
"AMAZON FBA","Transter AMA US","12.36","BIA-S925-CHAIN-019-110-190","27/02/2022 23:16:30","1"
"AMAZON FBA","Amazon DE","11.09","GS-GP-CHAIN-EXT-001","23/02/2022 10:23:16","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-031-230-190","17/02/2022 17:12:12","1"
"AMAZON","Amazon FR","14.99","S925-WHI-EAR-HOOP-012-020","14/02/2022 14:45:25","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","27/02/2022 14:21:34","1"
"AMAZON FBA","Amazon DE","10.99","GS-GP-CHAIN-EXT-001","08/02/2022 14:19:02","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","13/02/2022 16:19:11","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","13/02/2022 22:36:18","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","17/02/2022 22:45:48","1"
"AMAZON FBA","Amazon NL","13.99","BIA-GP-CHAIN-001-035-500","08/02/2022 01:53:13","1"
"AMAZON FBA","Transter AMA AU","15.99","GS-S925-CHAIN-EXT-001","10/02/2022 03:11:17","1"
"AMAZON FBA","Amazon IT","15.99","S925-WHI-EAR-CRAW-008-WH","27/02/2022 16:18:17","1"
"EBAY","EBAY1","18.99","S925-WHI-RIN-HAM-001-N","28/02/2022 14:29:09","1"
"AMAZON FBA","Amazon UK","8.99","S925-WHI-EAR-CUFF-003","08/02/2022 01:59:31","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","13/02/2022 00:47:50","1"
"AMAZON FBA","Amazon DE","14.99","BIA-GP-CHAIN-008-030-500","16/02/2022 00:15:50","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","04/02/2022 01:43:06","1"
"AMAZON FBA","Amazon ES","11.99","S925-WHI-EAR-CUFF-011","17/02/2022 18:42:03","1"
"AMAZON FBA","Amazon NL","10.99","GS-S925-CHAIN-EXT-001","13/02/2022 21:45:54","1"
"AMAZON FBA","Transter AMA US","10.79","GS-ROSE-CHAIN-EXT-001","01/02/2022 04:43:18","1"
"AMAZON FBA","Amazon FR","11.99","GS-S925-CHAIN-EXT-001","02/02/2022 01:25:17","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","04/02/2022 20:02:32","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","11/02/2022 01:28:05","1"
"AMAZON FBA","Amazon FR","15.11","BIA-GP-CHAIN-008-030-500","02/02/2022 10:22:27","1"
"AMAZON FBA","Transter AMA AU","47.99","BIA-RP-CHAIN-060-200","03/02/2022 03:54:30","1"
"SHOPIFY","ShopifyUK","13.59","BIA-S925-CHAIN-022-150-500","08/02/2022 14:53:45","10"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","11/02/2022 01:52:14","1"
"AMAZON FBA","Transter AMA US","16.19","BIA-S925-CHAIN-012-100-500","15/02/2022 20:20:53","1"
"AMAZON FBA","Transter AMA US","17.69","S925-WHI-PEN-LET-001-B","19/02/2022 08:20:12","1"
"AMAZON FBA","Amazon FR","17.99","BIA-GP-CHAIN-015-120-700","15/02/2022 13:18:09","1"
"AMAZON FBA","Amazon FR","12.99","BIA-S925-CHAIN-045-140-180","08/02/2022 19:43:48","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-020-200-190","08/02/2022 17:27:15","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","22/02/2022 16:06:11","1"
"AMAZON FBA","Transter AMA AU","11.99","PAV-S925-EAR-BALL-001-020-2PAIR","18/02/2022 09:14:23","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-002-020-2PAIR","09/02/2022 02:26:28","1"
"AMAZON FBA","Amazon ES","11.99","GS-ROSE-CHAIN-EXT-001","07/02/2022 09:54:57","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","09/02/2022 10:25:33","1"
"AMAZON FBA","Transter AMA US","24.17","S925-WHI-PEN-LET-001-M","06/02/2022 04:44:13","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-031-230-190","21/02/2022 01:20:12","1"
"AMAZON FBA","Amazon IT","16.99","BIA-S925-CHAIN-019-110-220-250","23/02/2022 20:20:40","1"
"AMAZON","Transter AMA CA","21.35","BIA-ROSE-CHAIN-001-035-360","24/02/2022 14:30:28","1"
"AMAZON FBA","Transter AMA US","11.92","PAV-S925-EAR-BALL-001-020-2PAIR","23/02/2022 15:17:20","1"
"AMAZON FBA","Amazon FR","17.99","S925-WHI-RIN-GEM-001-P","23/02/2022 01:56:46","1"
"AMAZON FBA","Transter AMA US","11.49","PAV-S925-EAR-BALL-001-020-2PAIR","21/02/2022 23:20:23","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-016-350-180","10/02/2022 14:09:40","1"
"AMAZON FBA","Transter AMA CA","18.96","GS-S925-CHAIN-EXT-001","12/02/2022 03:05:32","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-052-040-250","06/02/2022 14:13:29","1"
"AMAZON FBA","Transter AMA CA","18.58","BIA-S925-CHAIN-052-040-250","18/02/2022 19:30:54","1"
"AMAZON FBA","Amazon UK","11.99","BIA-GP-CHAIN-001-035-500","08/02/2022 22:04:09","1"
"AMAZON FBA","Amazon IT","15.99","S925-WHI-EAR-SWA-005-202","28/02/2022 04:08:50","1"
"AMAZON FBA","Transter AMA CA","18.58","BIA-S925-CHAIN-052-040-250","08/02/2022 23:29:12","1"
"AMAZON FBA","Amazon FR","11.99","GS-GP-CHAIN-EXT-001","17/02/2022 19:45:18","1"
"AMAZON FBA","Amazon IT","15.99","BIA-GP-CHAIN-001-035-500","02/02/2022 21:03:13","1"
"AMAZON FBA","Transter AMA CA","24.06","BIA-S925-CHAIN-001-035-700","25/02/2022 15:18:31","1"
"AMAZON FBA","Amazon FR","11.99","GS-S925-CHAIN-EXT-001","08/02/2022 01:48:30","1"
"AMAZON FBA","Amazon DE","13.99","BIA-ROSE-CHAIN-008-030-450","20/02/2022 08:23:30","2"
"AMAZON FBA","Transter AMA US","16.15","BIA-S925-CHAIN-012-100-500","25/02/2022 05:43:05","1"
"AMAZON FBA","Amazon FR","15.99","BIA-GP-CHAIN-007-040-500","23/02/2022 15:15:12","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","09/02/2022 01:25:58","1"
"AMAZON FBA","Transter AMA US","12.36","BIA-S925-CHAIN-045-140-180","20/02/2022 17:18:37","1"
"AMAZON FBA","Amazon ES","28.99","BIA-S925-CHAIN-020-200-700","03/02/2022 16:13:07","1"
"AMAZON FBA","Amazon IT","26.99","S925-YEL-EAR-HOOP-020-020","09/02/2022 00:55:46","1"
"AMAZON FBA","Amazon ES","17.99","BIA-S925-CHAIN-019-110-450","12/02/2022 18:28:22","1"
"AMAZON FBA","Amazon FR","13.99","BIA-GP-CHAIN-001-035-500","04/02/2022 02:58:30","1"
"AMAZON FBA","Amazon ES","21.99","S925-WHI-EAR-STUD-ZOD-001-PIS","19/02/2022 20:57:38","1"
"AMAZON FBA","Amazon IT","12.99","GS-S925-HOOP-007","25/02/2022 19:00:17","1"
"AMAZON FBA","Amazon ES","14.99","BIA-GP-CHAIN-008-030-500","09/02/2022 21:24:42","1"
"AMAZON FBA","Transter AMA CA","18.63","GS-GP-CHAIN-EXT-001","01/02/2022 06:48:12","1"
"AMAZON FBA","Transter AMA CA","44.79","S925-WHI-RIN-HAM-001-P","26/02/2022 08:58:21","1"
"AMAZON FBA","Amazon DE","14.99","BIA-ROSE-CHAIN-012-100-450","16/02/2022 01:55:39","1"
"AMAZON FBA","Amazon DE","14.99","BIA-ROSE-CHAIN-012-100-450","14/02/2022 21:05:24","1"
"AMAZON FBA","Amazon ES","15.99","BIA-S925-CHAIN-024-190-190","27/02/2022 18:58:03","1"
"AMAZON FBA","Transter AMA US","11.57","PAV-S925-EAR-BALL-001-020-2PAIR","06/02/2022 04:51:16","1"
"AMAZON FBA","Transter AMA US","12.17","BIA-S925-CHAIN-019-110-190","13/02/2022 08:17:11","2"
"AMAZON FBA","Amazon DE","10.99","GS-GP-CHAIN-EXT-001","07/02/2022 00:01:36","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-016-350-180","07/02/2022 16:26:43","1"
"AMAZON FBA","Amazon UK","24.99","S925-WHI-PEN-CROS-009","19/02/2022 13:01:41","2"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-RIN-GEM-001-P","19/02/2022 22:35:32","1"
"AMAZON FBA","Transter AMA US","15.15","BIA-S925-CHAIN-019-110-220-250","13/02/2022 21:21:33","1"
"AMAZON FBA","Amazon DE","11.09","GS-GP-CHAIN-EXT-001","08/02/2022 02:37:34","1"
"AMAZON FBA","Amazon UK","8.99","S925-WHI-EAR-CUFF-003","02/02/2022 22:26:36","1"
"AMAZON FBA","Amazon ES","66.99","G9K-YEL-PEN-CROS-002","25/02/2022 03:04:29","1"
"AMAZON FBA","Transter AMA US","16.5","BIA-S925-CHAIN-052-040-250","23/02/2022 05:10:16","1"
"AMAZON FBA","Amazon DE","10.99","GS-ROSE-CHAIN-EXT-001","20/02/2022 15:55:20","1"
"AMAZON FBA","Amazon IT","19.99","BIA-S925-CHAIN-019-110-450","06/02/2022 02:29:20","1"
"EBAY","EBAY1","10.19","BIA-S925-CHAIN-006-035-550","21/02/2022 14:45:41","1"
"AMAZON FBA","Amazon FR","16.99","BIA-S925-CHAIN-001-040-700","12/02/2022 21:23:44","1"
"AMAZON FBA","Amazon IT","12.99","BIA-S925-CHAIN-052-040-250","03/02/2022 20:58:10","1"
"AMAZON FBA","Transter AMA US","27.44","BIA-S925-CHAIN-020-200-700","13/02/2022 21:36:47","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-016-350-180","08/02/2022 00:46:24","1"
"AMAZON FBA","Amazon FR","14.99","BIA-S925-CHAIN-036-140-180","11/02/2022 06:39:05","1"
"AMAZON FBA","Amazon IT","12.99","GS-ROSE-CHAIN-EXT-001","01/02/2022 12:54:24","1"
"AMAZON FBA","Amazon ES","15.99","BIA-S925-CHAIN-024-190-190","28/02/2022 01:55:56","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-016-350-190","15/02/2022 11:37:03","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","04/02/2022 20:22:13","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","13/02/2022 21:36:22","1"
"AMAZON FBA","Amazon DE","11.99","BIA-S925-CHAIN-045-140-180","07/02/2022 21:31:36","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","14/02/2022 04:39:20","1"
"AMAZON FBA","Amazon IT","14.99","BIA-S925-CHAIN-020-200-190","22/02/2022 21:42:51","1"
"AMAZON FBA","Transter AMA CA","20.8","GS-S925-HOOP-007","09/02/2022 02:59:05","1"
"AMAZON FBA","Amazon FR","11.99","BIA-GP-HOOP-HIN-010","06/02/2022 21:49:23","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-020-200-190","14/02/2022 22:00:19","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","05/02/2022 17:00:22","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-012-100-500","21/02/2022 22:50:54","1"
"AMAZON FBA","Transter AMA US","25.17","BIA-GP-CHAIN-020-200-500","11/02/2022 17:03:14","1"
"AMAZON FBA","Transter AMA AU","15.99","GS-GP-CHAIN-EXT-001","22/02/2022 03:25:36","1"
"AMAZON FBA","Transter AMA US","14.93","BIA-S925-CHAIN-020-200-190","03/02/2022 07:20:42","1"
"AMAZON FBA","Amazon UK","16.99","BIA-S925-CHAIN-019-110-500","27/02/2022 02:26:05","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-002-020-2PAIR","15/02/2022 02:43:36","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","06/02/2022 03:58:03","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","06/02/2022 11:44:45","1"
"AMAZON FBA","Amazon FR","14.99","MS-S925-TOE-002","27/02/2022 00:15:31","1"
"EBAY","EBAY1","11.49","BIA-S925-CHAIN-052-040-600","04/02/2022 14:26:13","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-024-140-500","19/02/2022 03:57:18","1"
"AMAZON FBA","Transter AMA US","21.14","BIA-S925-CHAIN-020-200-500","12/02/2022 03:44:00","1"
"AMAZON FBA","Amazon IT","14.99","BIA-S925-CHAIN-015-120-500","09/02/2022 01:21:33","1"
"AMAZON FBA","Amazon DE","18.99","BIA-ROSE-CHAIN-024-140-450","22/02/2022 19:14:21","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-500","09/02/2022 17:35:58","2"
"AMAZON FBA","Amazon ES","14.49",,"22/02/2022 01:24:09","1"
"AMAZON FBA","Transter AMA US","26.55","BIA-S925-HOOP-005","15/02/2022 21:52:27","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-140-450","10/02/2022 17:43:56","1"
"AMAZON FBA","Transter AMA US","12.82","BIA-S925-CHAIN-015-120-500","18/02/2022 17:35:21","1"
"AMAZON FBA","Transter AMA US","12.49","BIA-S925-CHAIN-001-040-450","01/02/2022 03:34:52","1"
"AMAZON FBA","Transter AMA US","12.63","BIA-S925-CHAIN-043-200-180","21/02/2022 10:08:09","1"
"EBAY","EBAY1","17.29","BIA-S925-CHAIN-043-200-550","25/02/2022 14:26:45","1"
"AMAZON FBA","Transter AMA US","20.99","BIA-S925-CHAIN-020-200-500","23/02/2022 23:27:54","1"
"AMAZON FBA","Amazon FR","22.99","BIA-S925-CHAIN-025-170-600","08/02/2022 01:39:49","1"
"AMAZON FBA","Transter AMA US","21.1","BIA-S925-CHAIN-020-200-500","16/02/2022 06:22:37","1"
"AMAZON FBA","Transter AMA US","19.2","S925-BAW-BRA-CHA-012-190","11/02/2022 14:12:02","1"
"AMAZON FBA","Amazon ES","10.99","BIA-S925-CHAIN-001-035-360","07/02/2022 17:09:54","1"
"AMAZON FBA","Amazon UK","57.99","BIA-S925-CHAIN-055-230-700","20/02/2022 01:38:07","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-024-190-180","11/02/2022 18:19:50","1"
"AMAZON FBA","Amazon DE","17.14","BIA-S925-CHAIN-031-230-500","11/02/2022 03:14:50","2"
"AMAZON FBA","Transter AMA US","14.82","BIA-S925-CHAIN-015-120-700","12/02/2022 22:46:43","2"
"AMAZON FBA","Amazon ES","22.99","PAV-S925-HOOP-BALI-004-030","11/02/2022 02:36:28","1"
"AMAZON FBA","Transter AMA CA","19.62","BIA-S925-HOOP-001","06/02/2022 11:09:56","1"
"AMAZON FBA","Amazon IT","24.99","PAV-S925-HOOP-BALI-004-030","23/02/2022 23:12:28","1"
"AMAZON FBA","Amazon UK","17.99","BIA-S925-CHAIN-043-200-450","27/02/2022 18:26:07","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-CHAIN-031-230-500","14/02/2022 21:57:55","1"
"AMAZON FBA","Transter AMA US","27.05","BIA-S925-HOOP-005","22/02/2022 04:49:11","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","26/02/2022 01:55:39","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","17/02/2022 16:19:59","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-008-060-180","13/02/2022 11:49:13","1"
"AMAZON FBA","Transter AMA CA","27.47","S925-BC-1764-PEN-3H","04/02/2022 17:51:18","1"
"AMAZON FBA","Transter AMA US","30.15","BIA-S925-CHAIN-016-350-550","11/02/2022 17:40:18","1"
"AMAZON FBA","Transter AMA CA","39.54","MS-S925-LOC-001","07/02/2022 02:18:02","1"
"AMAZON FBA","Amazon IT","13.11","BIA-GP-CHAIN-007-040-450","19/02/2022 11:21:33","1"
"AMAZON FBA","Transter AMA CA","25.08","BIA-S925-CHAIN-004-040-600","26/02/2022 14:12:30","1"
"AMAZON FBA","Transter AMA CA","24.85","MS-S925-TOE-002","11/02/2022 20:52:16","1"
"AMAZON FBA","Amazon CA","11.29",,"16/02/2022 00:23:44","1"
"AMAZON FBA","Amazon DE","22.99","PAV-S925-HOOP-BALI-004-030","04/02/2022 05:07:53","1"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-HOOP-001","27/02/2022 13:37:37","1"
"AMAZON FBA","Amazon ES","19.99","BIA-GP-CHAIN-045-140-250","05/02/2022 21:59:42","1"
"AMAZON FBA","Amazon UK","11.99","PAV-S925-EAR-CRAW-003","09/02/2022 18:37:06","1"
"AMAZON FBA","Transter AMA US","21.17","BIA-S925-CHAIN-020-200-500","07/02/2022 16:26:51","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-500","27/02/2022 02:23:43","1"
"AMAZON FBA","Amazon FR","13.09","BIA-S925-CHAIN-001-040-450","11/02/2022 12:25:58","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-015-120-500","27/02/2022 16:24:23","1"
"AMAZON FBA","Amazon UK","15.99","S925-YEL-PEN-TREE-004","16/02/2022 16:29:44","1"
"AMAZON FBA","Transter AMA AU","3.49",,"11/02/2022 06:55:27","1"
"AMAZON FBA","Amazon IT","21.99","BIA-S925-CHAIN-020-200-450","21/02/2022 20:49:13","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-031-230-450","19/02/2022 16:35:20","1"
"AMAZON FBA","Amazon UK","27.66","BIA-S925-CHAIN-056-100-500","04/02/2022 21:14:52","1"
"AMAZON FBA","Amazon IT","59.99","BIA-GP-CHAIN-060-150-650","21/02/2022 01:16:25","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","15/02/2022 22:20:35","1"
"AMAZON","Transter AMA CA","38.51","BIA-ROSE-CHAIN-031-230-600","01/02/2022 09:54:16","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","07/02/2022 21:10:43","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-001","08/02/2022 21:48:51","1"
"AMAZON FBA","Amazon FR","15.99","S925-BC-1764-PEN-2Y","03/02/2022 11:26:03","1"
"AMAZON FBA","Amazon IT","15.99","S925-WHI-EAR-STUD-PERL-002-9to10","05/02/2022 21:46:34","1"
"AMAZON FBA","Amazon FR","13.99","BIA-S925-CHAIN-004-040-500","09/02/2022 15:32:15","1"
"AMAZON FBA","Amazon UK","11.99","S925-WHI-EAR-STUD-011","09/02/2022 18:31:41","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-007-040-450","24/02/2022 21:43:53","1"
"AMAZON FBA","Amazon UK","16.99","BIA-S925-CHAIN-020-200-450","10/02/2022 21:20:34","1"
"AMAZON FBA","Amazon IT","16.99","BIA-ROSE-CHAIN-015-120-500","11/02/2022 02:33:13","1"
"AMAZON FBA","Amazon IT","13.99","BIA-S925-CHAIN-022-150-190","11/02/2022 20:29:58","2"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","07/02/2022 20:46:48","1"
"AMAZON FBA","Transter AMA US","18.19","BIA-S925-CHAIN-020-200-450","16/02/2022 03:29:27","1"
"AMAZON FBA","Amazon UK","34.99","BIA-S925-CHAIN-029-500-COL-450","02/02/2022 21:31:26","1"
"AMAZON FBA","Transter AMA US","21.1","BIA-S925-CHAIN-020-200-500","05/02/2022 07:50:06","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","08/02/2022 19:28:41","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-500","09/02/2022 11:26:17","1"
"AMAZON FBA","Amazon ES","22.99","PAV-S925-HOOP-BALI-004-030","14/02/2022 02:23:56","1"
"EBAY","EBAY1","14.89","BIA-S925-CHAIN-025-170-600","14/02/2022 14:45:17","1"
"AMAZON","Amazon UK","9.99","S925-WHI-PEN-CROS-001","14/02/2022 14:45:27","1"
"AMAZON FBA","Amazon UK","15.99","BIA-ROSE-CHAIN-041-220-250","18/02/2022 00:52:06","1"
"AMAZON FBA","Transter AMA CA","30.12","BIA-S925-CHAIN-031-230-500","25/02/2022 17:26:01","1"
"AMAZON","Transter AMA CA","27.35","BIA-S925-CHAIN-008-060-180","08/02/2022 14:53:46","1"
"AMAZON FBA","Transter AMA CA","39.54","MS-S925-LOC-001","03/02/2022 02:11:49","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","01/02/2022 20:54:26","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-015-120-500","02/02/2022 18:17:56","1"
"AMAZON FBA","Amazon IT","12.99","BIA-S925-CHAIN-031-230-180","06/02/2022 21:45:02","1"
"AMAZON FBA","Transter AMA US","13.05","BIA-S925-CHAIN-041-220-190","05/02/2022 09:22:38","1"
"AMAZON FBA","Transter AMA US","27.48","BIA-S925-HOOP-005","12/02/2022 15:30:16","1"
"AMAZON FBA","Amazon DE","42.99","S925-WHI-NEC-CHA-024-047-500","13/02/2022 20:20:12","1"
"AMAZON FBA","Amazon IT","52.99","CS-9K-HOOP-015","09/02/2022 21:07:16","1"
"AMAZON FBA","Amazon UK","12.99","PAV-S925-EAR-BALL-002-030to050","18/02/2022 19:28:49","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-024-190-180","17/02/2022 20:56:41","1"
"AMAZON FBA","Transter AMA US","14.76","BIA-S925-CHAIN-015-120-700","21/02/2022 22:54:40","1"
"AMAZON FBA","Transter AMA US","16.36","BIA-S925-CHAIN-041-220-220-250","10/02/2022 15:44:51","1"
"AMAZON FBA","Amazon UK","34.99","BIA-S925-CHAIN-029-500-COL-450","09/02/2022 17:40:17","1"
"AMAZON FBA","Transter AMA US","12.83","BIA-S925-CHAIN-001-040-450","19/02/2022 09:29:14","1"
